Date,ADSK,ORCL,PTC,CDNS,FICO,CRM,SNPS,INTU,TYL,ADBE,ANSS,ANET,CSCO,MSI,FFIV,JNPR,APH,GLW,TDY,ROP,TRMB,KEYS,ZBRA,TEL,JBL,IT,CTSH,EPAM,ACN,IBM,VRSN,AKAM,TER,KLAC,LRCX,AMAT,ENPH,QCOM,AVGO,SWKS,FSLR,QRVO,TXN,AMD,ADI,INTC,ON,NXPI,NVDA,MCHP,MU,MPWR,GEN,FTNT,NOW,MSFT,PANW,CDW,NTAP,STX,HPQ,WDC,AAPL,HPE
2020-05-20,196.63999938964844,49.83440399169922,70.43000030517578,88.08999633789062,383.6000061035156,176.92999267578125,165.47000122070312,283.6577453613281,361.6300048828125,383.6300048828125,272.2099914550781,56.17499923706055,40.51262283325195,131.42929077148438,140.3800048828125,21.139936447143555,43.81497573852539,19.292980194091797,333.0,360.2474365234375,39.529998779296875,102.91999816894531,241.49000549316406,73.48455810546875,30.219572067260742,118.20999908447266,49.921234130859375,223.9600067138672,185.81640625,97.57137298583984,215.80999755859375,100.58000183105469,62.55600357055664,170.14463806152344,259.0504455566406,55.0986213684082,64.16999816894531,74.17877197265625,249.34376525878906,109.78964233398438,43.939998626708984,103.33000183105469,106.7209243774414,56.38999938964844,106.9151382446289,57.00340270996094,16.270000457763672,97.47958374023438,89.4042739868164,43.27517318725586,45.850677490234375,204.0165557861328,19.295595169067383,29.124000549316406,390.1600036621094,179.8973388671875,78.16000366210938,104.57979583740234,41.20689010620117,44.552242279052734,15.33492374420166,42.97999954223633,78.14651489257812,9.049695014953613
2020-05-21,194.75,49.19380187988281,69.88999938964844,86.11000061035156,385.17999267578125,175.25999450683594,168.49000549316406,283.1792907714844,354.42999267578125,382.1700134277344,266.2799987792969,55.77000045776367,39.79936981201172,130.10162353515625,137.13999938964844,20.844837188720703,43.453704833984375,19.060529708862305,339.2200012207031,357.4859619140625,39.380001068115234,99.98999786376953,244.14999389648438,71.99356079101562,29.091243743896484,116.2699966430664,49.14240264892578,223.86000061035156,184.2169952392578,95.75465393066406,211.05999755859375,101.0,60.793460845947266,164.89451599121094,249.0483856201172,53.296871185302734,59.93000030517578,71.75921630859375,245.8722381591797,106.74980163574219,43.7599983215332,98.97000122070312,103.069091796875,54.650001525878906,103.5929946899414,55.99161911010742,15.630000114440918,93.04783630371094,87.46320343017578,41.5356330871582,44.454708099365234,197.13192749023438,18.58808708190918,28.676000595092773,383.6400146484375,177.73655700683594,76.5,103.00411224365234,40.749820709228516,44.0452880859375,15.228555679321289,42.689998626708984,77.56390380859375,9.120119094848633
2020-05-22,195.77999877929688,49.570621490478516,70.20999908447266,86.05000305175781,389.3999938964844,177.85000610351562,171.11000061035156,280.8454284667969,360.04998779296875,385.260009765625,269.8699951171875,55.04249954223633,40.03118133544922,127.25665283203125,137.30999755859375,20.71070098876953,43.7379150390625,19.114168167114258,338.2900085449219,359.4444274902344,39.33000183105469,102.05999755859375,243.5399932861328,71.93692016601562,28.56142234802246,117.61000061035156,48.86695861816406,223.4499969482422,184.41697692871094,95.16786193847656,213.72000122070312,100.41999816894531,61.78797149658203,165.43960571289062,249.46875,52.686607360839844,56.41999816894531,72.40320587158203,247.52745056152344,109.45291900634766,43.470001220703125,101.54000091552734,103.04183959960938,55.16999816894531,103.63966369628906,56.244564056396484,15.739999771118164,92.52094268798828,89.96492767333984,41.62095642089844,44.179443359375,196.8787078857422,18.597274780273438,28.527999877929688,387.9599914550781,177.81402587890625,79.30999755859375,101.59178924560547,40.04184341430664,43.78752136230469,15.069003105163574,42.41999816894531,78.06329345703125,8.072540283203125
2020-05-26,199.52999877929688,49.721343994140625,73.31999969482422,85.01000213623047,396.54998779296875,176.52000427246094,168.52999877929688,275.562744140625,352.7799987792969,376.6300048828125,268.9700012207031,55.587501525878906,39.97768783569336,130.29127502441406,139.11000061035156,20.791183471679688,45.274513244628906,20.097597122192383,351.6700134277344,362.6074523925781,41.220001220703125,103.4000015258789,255.9600067138672,76.07969665527344,30.249008178710938,121.0999984741211,50.586082458496094,223.92999267578125,186.97789001464844,97.87683868408203,208.22000122070312,100.08000183105469,63.95769119262695,168.92054748535156,254.45542907714844,53.413116455078125,58.43000030517578,71.777587890625,252.3322296142578,110.10765075683594,46.560001373291016,103.20999908447266,105.13119506835938,53.189998626708984,105.17009735107422,56.316837310791016,16.68000030517578,95.98353576660156,86.89012908935547,44.483848571777344,45.02489471435547,199.51768493652344,18.257305145263672,27.506000518798828,380.6700134277344,175.93429565429688,77.0566635131836,103.7727279663086,40.454078674316406,43.99372863769531,15.122185707092285,45.06999969482422,77.5345458984375,8.292618751525879
2020-05-27,199.80999755859375,50.11701583862305,74.94000244140625,85.19999694824219,394.94000244140625,176.60000610351562,170.4199981689453,274.5960388183594,365.0,375.1700134277344,269.30999755859375,56.82749938964844,40.97623825073242,127.0954360961914,145.27000427246094,21.363496780395508,46.016319274902344,20.857513427734375,361.3800048828125,371.3326416015625,42.540000915527344,101.73999786376953,258.6700134277344,78.53326416015625,31.073179244995117,122.87999725341797,52.571163177490234,223.92999267578125,190.33851623535156,100.9153823852539,209.97999572753906,99.97000122070312,66.65998840332031,169.00660705566406,263.7696838378906,54.6336555480957,57.86000061035156,72.94599151611328,257.31591796875,111.33294677734375,46.61000061035156,105.68000030517578,107.02980041503906,52.7400016784668,107.0177993774414,57.4189567565918,17.43000030517578,98.22291564941406,84.97145080566406,45.85841369628906,48.61311721801758,204.2599639892578,18.248119354248047,26.229999542236328,371.1600036621094,176.16685485839844,77.26333618164062,106.01132202148438,41.4936637878418,44.689727783203125,15.175375938415527,46.0099983215332,77.8723373413086,8.59192943572998
2020-05-28,202.6300048828125,50.51267623901367,74.9000015258789,88.05999755859375,397.6099853515625,181.10000610351562,174.0500030517578,277.1933898925781,370.45001220703125,379.8299865722656,275.1000061035156,55.72999954223633,40.65528106689453,128.84982299804688,142.25,21.211477279663086,45.92962646484375,20.803363800048828,369.92999267578125,373.81011962890625,41.9900016784668,103.63999938964844,257.4200134277344,78.1180419921875,29.71918487548828,121.75,51.004005432128906,228.07000732421875,191.99505615234375,100.10348510742188,212.77999877929688,102.91000366210938,63.67168426513672,166.97926330566406,254.89491271972656,52.95783615112305,55.79999923706055,71.86039733886719,253.33433532714844,108.00315856933594,45.52000045776367,100.7699966430664,105.25837707519531,51.7400016784668,104.10917663574219,55.73867416381836,16.059999465942383,93.39598846435547,84.59021759033203,45.23275375366211,45.68354415893555,199.7708282470703,19.240467071533203,26.93400001525879,377.9800109863281,175.76953125,76.46333312988281,105.34837341308594,39.566856384277344,44.1312141418457,13.30504322052002,43.619998931884766,77.9066162109375,8.442273139953613
2020-05-29,210.3800048828125,50.65398025512695,76.37999725341797,91.29000091552734,402.6499938964844,174.7899932861328,180.91000366210938,283.49176025390625,375.30999755859375,386.6000061035156,283.0,58.3650016784668,42.634552001953125,128.33770751953125,144.9199981689453,21.87884521484375,46.512474060058594,20.56870460510254,374.1199951171875,385.629638671875,39.119998931884766,108.12999725341797,261.32000732421875,76.67420959472656,29.356155395507812,121.69999694824219,50.33914566040039,230.63999938964844,191.94747924804688,100.40092468261719,219.00999450683594,105.80000305175781,66.09783172607422,168.27029418945312,261.4386901855469,54.4205436706543,58.189998626708984,74.40877532958984,260.6084899902344,110.87462615966797,46.619998931884766,104.73999786376953,107.86553955078125,53.79999923706055,105.976318359375,56.849830627441406,16.489999771118164,90.42266082763672,88.46240234375,45.51239776611328,47.09918212890625,204.25025939941406,20.931123733520508,27.84000015258789,387.92999267578125,177.5621337890625,78.42333221435547,106.5589599609375,39.91636657714844,45.57475662231445,13.42027759552002,44.369998931884766,77.83072662353516,8.547911643981934
2020-06-01,219.2899932861328,49.98512649536133,79.08000183105469,91.68000030517578,407.8399963378906,176.36000061035156,182.60000610351562,283.13043212890625,375.8500061035156,389.67999267578125,286.70001220703125,58.65999984741211,41.27936553955078,131.76123046875,145.82000732421875,21.896883010864258,47.0760498046875,20.523574829101562,365.1400146484375,379.72479248046875,40.06999969482422,106.93000030517578,264.9700012207031,79.7695083618164,30.396181106567383,122.23999786376953,50.196678161621094,233.86000061035156,193.62303161621094,100.39288330078125,219.02999877929688,105.70999908447266,66.23590850830078,168.27029418945312,258.85931396484375,53.94588851928711,59.68000030517578,73.35078430175781,259.46319580078125,111.39842224121094,48.0099983215332,104.58000183105469,107.06613159179688,53.630001068115234,105.81681823730469,55.883209228515625,16.780000686645508,93.33012390136719,87.77217864990234,45.37968444824219,45.555747985839844,207.79478454589844,19.94797134399414,28.950000762939453,383.3699951171875,177.15516662597656,79.4366683959961,107.51972961425781,38.24048614501953,44.810028076171875,13.411412239074707,43.08000183105469,78.78787994384766,8.59192943572998
2020-06-02,219.08999633789062,50.1923828125,79.5,92.37999725341797,416.239990234375,174.22999572753906,183.02000427246094,280.4256286621094,382.6600036621094,390.44000244140625,288.1400146484375,57.61249923706055,41.805389404296875,132.4439697265625,146.5399932861328,21.85178565979004,47.65890884399414,21.552459716796875,359.8999938964844,387.4118957519531,40.380001068115234,106.30999755859375,264.0899963378906,81.4114990234375,30.798450469970703,126.75,50.62407684326172,232.6300048828125,195.90789794921875,101.28517150878906,217.38999938964844,105.52999877929688,68.49440002441406,169.54212951660156,259.32745361328125,54.042762756347656,56.95000076293945,77.85872650146484,266.6836853027344,115.76643371582031,47.900001525878906,109.68000030517578,111.43560791015625,53.540000915527344,109.588623046875,56.11809158325195,17.139999389648438,95.45659637451172,87.96156311035156,45.90107345581055,46.027626037597656,213.7154083251953,19.350723266601562,28.788000106811523,392.8999938964844,179.17062377929688,79.95333099365234,108.82637786865234,39.557891845703125,45.274017333984375,13.996442794799805,44.0,79.15261840820312,8.759188652038574
2020-06-03,226.38999938964844,50.39020919799805,80.94000244140625,92.95999908447266,423.9200134277344,174.99000549316406,184.2100067138672,283.2769470214844,378.1499938964844,389.9200134277344,286.8999938964844,57.817501068115234,41.84996795654297,140.2298126220703,146.08999633789062,22.068233489990234,49.70610809326172,22.698680877685547,365.2200012207031,393.1405029296875,42.220001220703125,106.54000091552734,269.0199890136719,84.08211517333984,31.75017547607422,132.08999633789062,52.571163177490234,228.91000366210938,197.33592224121094,103.73690032958984,213.9600067138672,103.01000213623047,71.32492065429688,177.91928100585938,274.0678405761719,55.99949264526367,53.31999969482422,77.97926330566406,276.9462585449219,119.03076171875,49.5,112.98999786376953,115.55984497070312,52.72999954223633,114.11102294921875,55.94645309448242,18.829999923706055,102.13715362548828,87.40589904785156,51.56523895263672,48.09208679199219,221.44717407226562,19.029129028320312,28.577999114990234,388.0899963378906,179.60662841796875,77.80332946777344,110.5749740600586,40.94698715209961,45.64350509643555,14.944903373718262,45.439998626708984,79.58837127685547,9.102513313293457
2020-06-04,225.1999969482422,49.787296295166016,80.26000213623047,91.2699966430664,407.07000732421875,171.44000244140625,182.4499969482422,276.26580810546875,371.5799865722656,385.79998779296875,282.1600036621094,57.165000915527344,41.77864074707031,141.51951599121094,142.88999938964844,22.22154426574707,48.925758361816406,22.337669372558594,372.55999755859375,393.8945007324219,43.060001373291016,102.37999725341797,261.1700134277344,83.81788635253906,33.00605773925781,130.5800018310547,52.80860900878906,224.38999938964844,193.35647583007812,103.60829162597656,210.22999572753906,101.83999633789062,72.18292999267578,178.1488037109375,278.7965393066406,56.30946731567383,51.63999938964844,79.7685775756836,276.3736877441406,120.34957122802734,49.61000061035156,113.4000015258789,116.80436706542969,52.630001068115234,114.82408142089844,56.88596725463867,18.979999542236328,103.07808685302734,87.41588592529297,50.64569854736328,50.35316467285156,223.07337951660156,19.38747787475586,27.916000366210938,376.95001220703125,177.2423858642578,75.5633316040039,112.16984558105469,40.56161880493164,46.442604064941406,14.599205017089844,45.97999954223633,78.9029541015625,9.225757598876953
2020-06-05,233.7100067138672,50.8518180847168,83.73999786376953,91.4000015258789,420.7099914550781,173.8800048828125,182.97000122070312,281.3336486816406,358.42999267578125,392.8999938964844,289.1000061035156,58.79249954223633,42.64346694946289,147.8449249267578,145.13999938964844,22.410934448242188,51.54136276245117,24.07955551147461,377.0,397.4100341796875,45.119998931884766,106.41000366210938,277.54998779296875,85.9128646850586,34.20305252075195,135.0,54.91716003417969,238.0500030517578,198.48789978027344,106.15650177001953,211.27999877929688,99.0,75.70382690429688,184.0683135986328,291.29205322265625,58.304954528808594,54.59000015258789,82.09563446044922,283.7015075683594,127.35526275634766,51.380001068115234,115.66999816894531,119.4024429321289,53.099998474121094,116.89765930175781,58.123592376708984,20.15999984741211,107.09581756591797,88.9465103149414,52.138763427734375,52.810855865478516,228.98423767089844,19.341533660888672,28.09600067138672,390.4599914550781,181.38954162597656,77.12999725341797,120.42284393310547,43.070960998535156,46.73474884033203,15.432429313659668,48.459999084472656,81.15017700195312,9.78036117553711
2020-06-08,233.50999450683594,51.906898498535156,83.41999816894531,92.12999725341797,411.8999938964844,176.5500030517578,186.82000732421875,286.15753173828125,358.1700134277344,397.7799987792969,290.75,57.9474983215332,42.91093444824219,150.13986206054688,146.27999877929688,22.952043533325195,50.134822845458984,24.61204719543457,380.44000244140625,393.5616455078125,45.18000030517578,102.87000274658203,277.05999755859375,86.48851013183594,34.20305252075195,137.69000244140625,55.63900375366211,237.97999572753906,201.14404296875,109.1227035522461,214.4499969482422,103.37999725341797,73.86940002441406,183.48500061035156,284.2896423339844,58.024044036865234,52.900001525878906,84.7100830078125,284.09515380859375,126.02706909179688,54.439998626708984,117.55999755859375,120.69239807128906,52.970001220703125,116.0719985961914,57.518333435058594,20.81999969482422,107.3592758178711,87.79979705810547,51.4135627746582,52.79119110107422,223.61871337890625,20.18686294555664,27.50200080871582,386.6400146484375,182.5135040283203,79.26333618164062,123.25713348388672,43.92234802246094,47.800228118896484,16.106107711791992,48.529998779296875,81.6299819946289,10.20291519165039
2020-06-09,234.14999389648438,51.040225982666016,81.54000091552734,92.55999755859375,419.510009765625,174.55999755859375,189.6199951171875,284.39990234375,355.6099853515625,397.1600036621094,285.2699890136719,57.849998474121094,42.839603424072266,143.9282684326172,143.9199981689453,22.483081817626953,48.99801254272461,24.93695640563965,366.1600036621094,393.78680419921875,43.93000030517578,103.11000061035156,270.32000732421875,82.1758804321289,33.10416793823242,131.24000549316406,54.31877899169922,235.0,197.39306640625,106.00376892089844,213.42999267578125,102.7300033569336,73.82997131347656,182.68167114257812,288.81781005859375,57.9174919128418,51.58000183105469,83.20816040039062,282.12677001953125,125.81194305419922,53.060001373291016,115.52999877929688,120.02014923095703,56.38999938964844,115.77175903320312,56.94920349121094,20.170000076293945,104.92230224609375,90.20293426513672,50.11483383178711,52.2504997253418,220.5805206298828,19.535375595092773,27.18400001525879,388.8299865722656,183.9088134765625,77.85333251953125,119.52935791015625,41.87006759643555,47.112823486328125,15.663933753967285,47.83000183105469,84.20769500732422,9.802626609802246
2020-06-10,236.58999633789062,50.974273681640625,81.20999908447266,93.19000244140625,426.8699951171875,182.10000610351562,189.4199981689453,288.9112548828125,363.8299865722656,406.82000732421875,286.0,58.192501068115234,42.277915954589844,140.57118225097656,146.02000427246094,22.600322723388672,48.333282470703125,25.135515213012695,361.8999938964844,392.89569091796875,43.9900016784668,103.48999786376953,267.0799865722656,80.34513854980469,31.858104705810547,127.02999877929688,54.64171600341797,239.8000030517578,199.38278198242188,104.39604187011719,213.14999389648438,103.8499984741211,75.23042297363281,184.34564208984375,287.8338928222656,57.985294342041016,49.349998474121094,84.37631225585938,281.8762512207031,123.37071228027344,51.189998626708984,114.87000274658203,119.3661117553711,57.439998626708984,115.2932357788086,57.699012756347656,19.459999084472656,103.77437591552734,93.40132141113281,49.46072769165039,51.582008361816406,223.82318115234375,19.784881591796875,27.527999877929688,401.6600036621094,190.73033142089844,77.55999755859375,116.93527221679688,41.42197036743164,47.54244613647461,15.117935180664062,46.849998474121094,86.37413787841797,9.517974853515625
2020-06-11,219.10000610351562,48.33654022216797,72.62000274658203,88.41000366210938,403.4100036621094,172.0500030517578,179.52000427246094,271.3345031738281,351.8999938964844,387.6700134277344,271.94000244140625,54.70000076293945,38.934566497802734,129.04896545410156,137.50999450683594,20.97699546813965,45.525001525878906,23.60120964050293,341.82000732421875,384.1607666015625,40.97999954223633,97.81999969482422,250.19000244140625,74.4282455444336,29.238412857055664,116.80000305175781,50.966007232666016,232.14999389648438,186.54949951171875,94.86238098144531,204.16000366210938,100.4800033569336,69.83567810058594,172.6883544921875,269.8071594238281,53.67466354370117,47.65999984741211,77.89582061767578,262.827392578125,115.40166473388672,48.939998626708984,107.38999938964844,113.19793701171875,52.83000183105469,108.50963592529297,53.93191146850586,18.1299991607666,96.41635131835938,87.71253967285156,46.19020462036133,47.69886016845703,205.46746826171875,18.463424682617188,26.34600067138672,375.04998779296875,180.4884033203125,73.97333526611328,106.2034683227539,36.86931228637695,44.0452880859375,14.016982078552246,42.349998474121094,82.2272720336914,8.672922134399414
2020-06-12,222.9600067138672,48.85466766357422,75.16000366210938,89.45999908447266,413.5199890136719,175.11000061035156,179.60000610351562,274.07843017578125,342.7099914550781,406.5400085449219,270.2699890136719,55.69499969482422,40.18274688720703,133.96548461914062,140.32000732421875,21.54515838623047,45.76584243774414,24.305192947387695,333.5400085449219,381.722412109375,41.130001068115234,95.66999816894531,258.3299865722656,74.16402435302734,30.219572067260742,118.7300033569336,52.048770904541016,235.0,191.91888427734375,97.99740600585938,204.1699981689453,100.33999633789062,70.76274871826172,176.6187286376953,271.80377197265625,54.77895736694336,48.630001068115234,79.02689361572266,268.64312744140625,118.7033920288086,49.41999816894531,108.9000015258789,112.61656951904297,53.5,111.09922790527344,53.59766387939453,18.989999771118164,100.26468658447266,89.07115173339844,47.22349548339844,47.86597442626953,208.38880920410156,18.343294143676758,26.06800079345703,385.1300048828125,181.9127655029297,73.94999694824219,109.62381744384766,38.052284240722656,43.48677444458008,14.571935653686523,42.95000076293945,82.93719482421875,9.028732299804688
2020-06-15,229.0,50.16411590576172,77.26000213623047,90.8499984741211,419.5400085449219,178.61000061035156,184.0500030517578,276.4806213378906,341.0799865722656,401.3399963378906,274.8299865722656,56.462501525878906,40.43238830566406,131.06895446777344,140.0,21.364789962768555,46.59654998779297,24.476665496826172,335.44000244140625,385.86468505859375,42.22999954223633,98.54000091552734,259.4100036621094,75.43798828125,31.210535049438477,120.68000030517578,51.925296783447266,234.5500030517578,190.20526123046875,97.78840637207031,205.85000610351562,100.54000091552734,73.5439682006836,179.5449981689453,278.1278991699219,55.263301849365234,50.45000076293945,80.09307861328125,272.07891845703125,119.01203918457031,50.11000061035156,109.72000122070312,112.85275268554688,54.68000030517578,111.18366241455078,54.29325485229492,19.559999465942383,103.37169647216797,91.476806640625,47.99135971069336,48.406673431396484,214.0562286376953,18.722177505493164,27.18199920654297,392.5,183.07553100585938,75.43333435058594,109.43167114257812,38.57208251953125,43.598487854003906,15.100035667419434,42.93000030517578,83.962890625,9.08210563659668
2020-06-16,240.92999267578125,51.42646789550781,79.56999969482422,92.0199966430664,425.32000732421875,180.47999572753906,186.14999389648438,281.7926330566406,342.79998779296875,411.6700134277344,282.5899963378906,57.38999938964844,41.439849853515625,135.22323608398438,141.77999877929688,21.978050231933594,47.6059455871582,24.964035034179688,338.2900085449219,390.3790283203125,43.0099983215332,101.44999694824219,266.4599914550781,77.57070922851562,32.4664192199707,122.08000183105469,52.590152740478516,235.8300018310547,194.59410095214844,100.60189056396484,207.39999389648438,100.04000091552734,75.97010803222656,184.5559844970703,292.98431396484375,56.70663833618164,52.7599983215332,82.99492645263672,278.01092529296875,120.08769989013672,51.310001373291016,112.58000183105469,114.56058502197266,54.459999084472656,115.1149673461914,54.56428527832031,19.940000534057617,106.96034240722656,90.42728424072266,49.19055938720703,50.15654754638672,217.54232788085938,18.7868595123291,27.34600067138672,398.4599914550781,187.56182861328125,76.23332977294922,114.68706512451172,39.7460823059082,44.40617752075195,15.44016170501709,44.470001220703125,86.18810272216797,9.26001262664795
2020-06-17,237.0399932861328,48.53437805175781,79.16999816894531,93.06999969482422,422.42999267578125,181.39999389648438,188.97000122070312,279.7518310546875,339.04998779296875,413.489990234375,285.6400146484375,56.6349983215332,41.16347122192383,133.45095825195312,140.19000244140625,21.635345458984375,47.557647705078125,24.593996047973633,332.4100036621094,393.8847961425781,43.02000045776367,104.30999755859375,260.82000732421875,76.82521057128906,32.240753173828125,121.16000366210938,52.70413589477539,242.2100067138672,195.35574340820312,99.79803466796875,209.0,101.41000366210938,77.34097290039062,185.4166717529297,300.9447326660156,58.120914459228516,39.040000915527344,83.38432312011719,280.4446716308594,122.28573608398438,49.900001525878906,112.63999938964844,114.66050720214844,54.54999923706055,114.96483612060547,54.64558029174805,19.790000915527344,110.2562026977539,92.0975341796875,49.57447814941406,50.09756088256836,219.4022674560547,18.68520736694336,27.09600067138672,400.6499938964844,188.21099853515625,76.413330078125,112.58297729492188,38.68858337402344,43.83906555175781,15.055277824401855,43.709999084472656,86.06814575195312,8.930885314941406
2020-06-18,238.07000732421875,50.57861328125,79.06999969482422,93.7300033569336,423.989990234375,187.66000366210938,189.8800048828125,280.4743957519531,342.54998779296875,420.4599914550781,289.3599853515625,54.86249923706055,40.86034393310547,134.6991424560547,138.5800018310547,21.454975128173828,47.311336517333984,24.68425178527832,327.80999755859375,393.78680419921875,43.0,102.58999633789062,262.2300109863281,76.74970245361328,32.17207717895508,121.87000274658203,52.13425064086914,242.17999267578125,193.1946258544922,99.80606842041016,207.22999572753906,100.69000244140625,78.51461029052734,185.27322387695312,301.9230651855469,58.489013671875,45.720001220703125,83.36577606201172,285.159912109375,120.75177764892578,50.470001220703125,111.25,114.4424819946289,54.040000915527344,115.22754669189453,54.27519607543945,19.6200008392334,110.67174530029297,91.91805267333984,49.43228530883789,49.62569046020508,217.15283203125,18.537351608276367,27.128000259399414,401.0299987792969,190.22645568847656,76.77666473388672,112.6406478881836,38.3480339050293,42.65330123901367,15.144786834716797,42.81999969482422,86.10242462158203,9.019837379455566
2020-06-19,237.82000732421875,51.247474670410156,78.70999908447266,91.9000015258789,421.8999938964844,186.9499969482422,184.4499969482422,279.5858154296875,333.2099914550781,428.010009765625,281.5899963378906,54.502498626708984,40.4056396484375,132.32664489746094,136.64999389648438,20.986019134521484,46.862178802490234,24.09760284423828,320.9700012207031,382.4568176269531,43.0,106.44000244140625,264.4100036621094,76.15518188476562,32.87850570678711,120.02999877929688,51.4409065246582,252.32000732421875,191.88084411621094,98.44757080078125,205.25999450683594,100.47000122070312,81.61140441894531,184.66123962402344,302.3546447753906,59.04115676879883,46.720001220703125,82.3366928100586,273.68878173828125,119.11493682861328,50.20000076293945,111.80000305175781,113.45230102539062,54.22999954223633,112.75994110107422,53.85963821411133,19.389999389648438,110.74728393554688,92.34931945800781,49.03413391113281,49.96976089477539,216.02322387695312,19.230422973632812,27.341999053955078,399.8699951171875,189.0927734375,76.91000366210938,112.36199951171875,39.50412368774414,44.72410202026367,15.019476890563965,44.38999938964844,85.6103744506836,8.735190391540527
2020-06-22,240.8800048828125,51.925750732421875,78.93000030517578,94.45999908447266,428.4700012207031,191.64999389648438,193.27000427246094,287.2023620605469,338.29998779296875,438.6400146484375,289.3599853515625,54.217498779296875,40.26298904418945,134.4705047607422,136.89999389648438,20.868772506713867,47.11814880371094,23.95319938659668,325.6499938964844,391.740234375,43.29999923706055,104.81999969482422,261.7900085449219,76.39110565185547,33.231719970703125,122.08999633789062,51.14646911621094,251.14999389648438,192.8804473876953,97.32217407226562,205.75,101.58999633789062,82.69625854492188,183.47543334960938,299.52532958984375,59.35113525390625,45.560001373291016,82.63335418701172,283.42431640625,119.33007049560547,49.79999923706055,112.25,113.76118469238281,54.7599983215332,113.06017303466797,54.28422546386719,19.59000015258789,110.53009033203125,94.99677276611328,49.157371520996094,50.28434371948242,220.7168426513672,19.138015747070312,28.573999404907227,402.82000732421875,194.34454345703125,77.62666320800781,111.63182830810547,37.908905029296875,43.74454879760742,15.153738975524902,45.11000061035156,87.85027313232422,8.637340545654297
2020-06-23,241.6199951171875,51.99169158935547,79.56999969482422,94.55000305175781,425.5299987792969,189.05999755859375,192.8699951171875,286.91912841796875,334.4700012207031,440.54998779296875,289.6600036621094,53.904998779296875,40.539371490478516,134.3751983642578,136.36000061035156,20.50803565979004,46.92013931274414,24.26005744934082,317.1400146484375,389.19415283203125,43.65999984741211,104.33999633789062,260.7699890136719,77.0611343383789,33.02567672729492,122.13999938964844,52.42869186401367,253.67999267578125,197.45018005371094,95.98778533935547,207.19000244140625,100.87999725341797,82.58778381347656,184.76641845703125,303.0547790527344,58.93459701538086,45.4900016784668,82.83731842041016,281.39947509765625,120.05028533935547,51.91999816894531,111.91999816894531,115.02388763427734,53.9900016784668,115.64038848876953,54.13065719604492,20.18000030517578,113.24989318847656,94.23145294189453,49.33275604248047,48.996517181396484,220.5026092529297,18.925474166870117,27.413999557495117,400.94000244140625,195.64295959472656,76.4366683959961,111.4012222290039,37.98955154418945,42.53474044799805,15.225343704223633,43.5099983215332,89.72540283203125,8.60175895690918
2020-06-24,233.44000244140625,51.28514862060547,76.91999816894531,91.98999786376953,409.05999755859375,185.5500030517578,189.1999969482422,279.4002685546875,338.4700012207031,431.67999267578125,285.25,52.3125,39.8974494934082,132.726806640625,135.00999450683594,20.18337059020996,45.69339370727539,23.294349670410156,307.6499938964844,378.9022216796875,42.66999816894531,101.2300033569336,250.5,73.67329406738281,30.8769474029541,115.66000366210938,51.09897994995117,247.5,192.1569366455078,93.58427429199219,202.72999572753906,100.97000122070312,80.24053192138672,180.37698364257812,293.27203369140625,58.09185028076172,46.68000030517578,82.64263153076172,277.4853820800781,118.23572540283203,49.08000183105469,108.5199966430664,112.63473510742188,52.38999938964844,112.09378051757812,53.38084411621094,19.290000915527344,106.77144622802734,92.09254455566406,47.91078567504883,47.472747802734375,214.163330078125,18.24164390563965,26.865999221801758,392.92999267578125,191.69924926757812,74.46666717529297,107.11619567871094,36.71696853637695,41.44678497314453,14.500327110290527,42.25,88.1415786743164,8.245945930480957
2020-06-25,234.47000122070312,51.36994552612305,77.36000061035156,92.66000366210938,416.3699951171875,188.33999633789062,189.69000244140625,281.9587097167969,340.32000732421875,436.95001220703125,287.19000244140625,52.994998931884766,40.31647872924805,133.86068725585938,134.86000061035156,20.07514762878418,45.97834396362305,23.294349670410156,308.510009765625,385.1889953613281,43.16999816894531,100.38999938964844,253.63999938964844,74.53205108642578,31.053552627563477,119.19000244140625,52.799110412597656,250.99000549316406,206.894287109375,95.68231964111328,205.11000061035156,102.88999938964844,83.66278076171875,183.9440155029297,299.8130798339844,58.101531982421875,45.79999923706055,82.47575378417969,279.1847839355469,119.06817626953125,50.380001068115234,108.97000122070312,113.60672760009766,51.93000030517578,112.68487548828125,52.85688018798828,19.479999542236328,107.06421661376953,94.63031768798828,48.33737564086914,48.35751724243164,222.58648681640625,18.047584533691406,27.166000366210938,401.6400146484375,194.12167358398438,75.63333129882812,108.02893829345703,37.48769760131836,41.54252624511719,14.65249252319336,42.56999969482422,89.31169128417969,8.423852920532227
